glide_file,best_ng_match,hamming_distance
THE LEGEND OF ZELDA#64900B3A#0#3_all.png,textures/icon_item_static/gItemIconBrokenGiantsKnifeTex.png,2
THE LEGEND OF ZELDA#626E6CDF#2#1#29760051_ciByRGBA.png,objects/object_dy_obj/gGreatFairyHairTex.png,0
THE LEGEND OF ZELDA#4FBAEB89#3#0_all.png,textures/item_name_static/gBrokenGoronsSwordItemNameENGTex.png,0
THE LEGEND OF ZELDA#6EB0F144#2#1#B350812C_ciByRGBA.png,objects/object_md/gMidoEyeOpenTex.png,0
THE LEGEND OF ZELDA#C5BAAFBC#3#1_all.png,textures/parameter_static/gOcarinaBtnIconCDownTex.png,0
THE LEGEND OF ZELDA#C36E831B#4#0_all.png,textures/kanji/gMsgKanji8EF6Tex.png,0
THE LEGEND OF ZELDA#44006611#4#0_all.png,textures/kanji/gMsgKanji96ADTex.png,2
THE LEGEND OF ZELDA#21B68E47#0#2_all.png,objects/object_firefly/gKeeseWingTex.png,2
THE LEGEND OF ZELDA#739B1984#2#1#28F51A6B_ciByRGBA.png,objects/object_ds/gPotionShopLadyEyeTex.png,0
THE LEGEND OF ZELDA#A11D7F2C#2#1#F3A8C9C4_ciByRGBA.png,scenes/mq/ydan_scene/ydan_room_3Tex_00D8C0.png,0
THE LEGEND OF ZELDA#FBF4157A#2#1#E426B327_ciByRGBA.png,objects/object_sd/gEnHeishiMouthTex.png,0
THE LEGEND OF ZELDA#F2906976#2#1#08D2FF47_ciByRGBA.png,objects/object_link_boy/gLinkAdultSheathTex.png,2
THE LEGEND OF ZELDA#BB79AB2A#4#1_all.png,objects/object_demo_kekkai/object_demo_kekkaiTex_000800.png,0
THE LEGEND OF ZELDA#3820BFBF#4#0_all.png,textures/nes_font_static/gMsgCharABControlPadTex.png,0
THE LEGEND OF ZELDA#A9A5866B#2#1#6B9CD2D7_ciByRGBA.png,scenes/shared/spot03_scene/spot03_sceneTex_008558.png,0
THE LEGEND OF ZELDA#3D2CD404#3#0_all.png,textures/item_name_static/gEyeBallFrogItemNameENGTex.png,8
THE LEGEND OF ZELDA#9DEA47E1#0#3_all.png,textures/icon_item_static/gItemIconBulletBag50Tex.png,0
THE LEGEND OF ZELDA#58D3C1C4#0#3_all.png,textures/icon_item_24_static/gQuestIconDungeonCompassTex.png,0
THE LEGEND OF ZELDA#58815990#0#2_all.png,objects/gameplay_keep/gHylianShieldDesignTex.png,6
THE LEGEND OF ZELDA#774E9B50#4#0_all.png,textures/kanji/gMsgKanji9190Tex.png,0
THE LEGEND OF ZELDA#A0FE033E#2#1#4A4F8D5E_ciByRGBA.png,scenes/shared/spot10_scene/spot10_room_6Tex_0022E8.png,6
THE LEGEND OF ZELDA#72ABC7D7#2#1#371EE566_ciByRGBA.png,scenes/mq/ydan_scene/ydan_room_7Tex_005898.png,0
THE LEGEND OF ZELDA#6B9826A8#3#1_all.png,textures/title_static/gFileSelEraseWhichFileFRATex.png,0
THE LEGEND OF ZELDA#B38DC15F#4#1_all.png,objects/object_in/gIngoPitchforkTex.png,0
THE LEGEND OF ZELDA#98D83385#4#0_all.png,textures/kanji/gMsgKanji82BCHiraganaZoTex.png,0
THE LEGEND OF ZELDA#1A792414#0#3_all.png,textures/icon_item_static/gItemIconPocketEggTex.png,0
THE LEGEND OF ZELDA#1076A9E4#4#0_all.png,objects/gameplay_dangeon_keep/gameplay_dangeon_keepTex_013CB0.png,0
THE LEGEND OF ZELDA#CEC532DE#3#0_all.png,textures/item_name_static/gZoraTunicItemNameENGTex.png,8
THE LEGEND OF ZELDA#B85708CE#2#1#34C33410_ciByRGBA.png,objects/object_zf/object_zf_Tex_000440.png,0
THE LEGEND OF ZELDA#22AC9E7F#2#1#250B9AE1_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_room_16Tex_0039B8.png,2
THE LEGEND OF ZELDA#0C892977#3#1_all.png,textures/g_pn_28/gKakarikoVillageTitleCardGERTex.png,0
THE LEGEND OF ZELDA#0CFBEC90#2#1#E4090D36_ciByRGBA.png,objects/object_tw/gTwinrovaKotakeKoumeNeckTex.png,0
THE LEGEND OF ZELDA#626E6CDF#2#1#EEBEB33F_ciByRGBA.png,objects/object_dy_obj/gGreatFairyHairTex.png,0
THE LEGEND OF ZELDA#02E63CCD#3#0_all.png,textures/item_name_static/gQuiver30ItemNameGERTex.png,0
THE LEGEND OF ZELDA#2D952CCE#0#2_all.png,scenes/shared/jyasinboss_scene/jyasinboss_room_3Tex_006700.png,0
THE LEGEND OF ZELDA#0E1E9DBF#0#2_all.png,scenes/mq/MIZUsin_scene/MIZUsin_room_0Tex_00EDF8.png,0
THE LEGEND OF ZELDA#5035356C#0#2_all.png,textures/do_action_static/gNum5DoActionJPNTex.png,8
THE LEGEND OF ZELDA#FE29B767#4#0_all.png,textures/kanji/gMsgKanji8E8ATex.png,0
THE LEGEND OF ZELDA#CCB1F727#3#1_all.png,textures/title_static/gFileSelNameJPNTex.png,0
THE LEGEND OF ZELDA#396FE0B2#4#0_all.png,textures/kanji/gMsgKanji8CEBTex.png,0
THE LEGEND OF ZELDA#175AF6F2#2#1#9B6F2987_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_room_14Tex_001CA0.png,2
THE LEGEND OF ZELDA#7851AB63#2#1#139F79D2_ciByRGBA.png,objects/object_xc/object_xcTex_00F7D0.png,0
THE LEGEND OF ZELDA#049DDC7A#4#0_all.png,textures/kanji/gMsgKanji8E68Tex.png,0
THE LEGEND OF ZELDA#34C83D91#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#0C9A7C01#2#0#F2FBE2E6_ciByRGBA.png,scenes/shared/yousei_izumi_tate_scene/yousei_izumi_tate_sceneTex_003810.png,6
THE LEGEND OF ZELDA#D3613277#3#0_all.png,textures/item_name_static/gLongshotItemNameFRATex.png,0
THE LEGEND OF ZELDA#363CBA83#3#0_all.png,textures/map_grand_static/gExploredShadowGraveyardMinimapTex.png,0
THE LEGEND OF ZELDA#AF9F3640#2#1#B6B26D09_ciByRGBA.png,scenes/mq/Bmori1_scene/Bmori1_room_14Tex_003560.png,2
THE LEGEND OF ZELDA#2A31FEC1#0#2_all.png,scenes/shared/spot16_scene/spot16_sceneTex_019E98.png,0
THE LEGEND OF ZELDA#6E82A42B#2#1#134BB3D5_ciByRGBA.png,objects/object_masterkokirihead/object_masterkokiriheadTex_000A30.png,0
THE LEGEND OF ZELDA#D9A63B3A#2#1#3BE9AEAC_ciByRGBA.png,scenes/mq/men_scene/men_room_9Tex_0026B0.png,0
THE LEGEND OF ZELDA#69FCCE60#4#0_all.png,textures/kanji/gMsgKanji8C99Tex.png,0
THE LEGEND OF ZELDA#28A18241#4#0_all.png,textures/kanji/gMsgKanji8D5ATex.png,0
THE LEGEND OF ZELDA#D9AEEA05#0#2_all.png,scenes/shared/spot20_scene/spot20_sceneTex_0071E0.png,2
THE LEGEND OF ZELDA#65BACC07#0#2_all.png,objects/object_link_child/gLinkChildHylianShieldBackTex.png,0
THE LEGEND OF ZELDA#1C1DCE8D#3#1_all.png,textures/icon_item_ger_static/gPauseToMapGERTex.png,0
THE LEGEND OF ZELDA#20B049B7#2#1#8917CDBF_ciByRGBA.png,objects/object_ma1/gMalonChildScarfTex.png,2
THE LEGEND OF ZELDA#65D8E335#3#1_all.png,textures/item_name_static/gWeirdEggItemNameFRATex.png,8
THE LEGEND OF ZELDA#D87FCC04#0#2_all.png,objects/object_mb/object_mbTex_008C48.png,0
THE LEGEND OF ZELDA#A4690074#3#0_all.png,textures/item_name_static/gPoeItemNameFRATex.png,8
THE LEGEND OF ZELDA#340ABC2E#0#2_all.png,scenes/mq/ganontika_scene/ganontika_room_18Tex_004380.png,0
THE LEGEND OF ZELDA#770DFAE0#2#1#E6F560AD_ciByRGBA.png,scenes/mq/HIDAN_scene/HIDAN_room_18Tex_0027F8.png,0
THE LEGEND OF ZELDA#71C31ADC#0#3_all.png,textures/icon_item_static/gItemIconBottlePotionRedTex.png,0
THE LEGEND OF ZELDA#5E87D46D#4#0_all.png,textures/kanji/gMsgKanji90AFTex.png,0
THE LEGEND OF ZELDA#D0EEC671#3#2_all.png,objects/object_bv/object_bvTex_000840.png,0
THE LEGEND OF ZELDA#F92ADB23#4#0_all.png,textures/kanji/gMsgKanji95CFTex.png,0
THE LEGEND OF ZELDA#5524EE87#2#1#DA0E32F6_ciByRGBA.png,objects/object_im/object_im_Tex_007B50.png,0
THE LEGEND OF ZELDA#1FC673BE#3#0_all.png,textures/item_name_static/gSerenadeOfWaterItemNameENGTex.png,0
THE LEGEND OF ZELDA#4C4E93A3#0#2_all.png,scenes/shared/spot16_scene/spot16_sceneTex_01C698.png,0
THE LEGEND OF ZELDA#6930CE0E#3#0_all.png,textures/item_name_static/gMagicBeansItemNameFRATex.png,0
THE LEGEND OF ZELDA#711007BD#4#0_all.png,textures/kanji/gMsgKanji8D82Tex.png,0
THE LEGEND OF ZELDA#19694E17#2#1#385BC9F7_ciByRGBA.png,objects/object_ms/gBeanSalesmanSkinGradientTex.png,0
THE LEGEND OF ZELDA#969DD1B4#2#1#D44339E4_ciByRGBA.png,objects/object_in/gIngoAdultEraArmHairTex.png,0
THE LEGEND OF ZELDA#657977F6#0#2_all.png,objects/object_bv/object_bvTex_018D30.png,0
THE LEGEND OF ZELDA#70B7DEE6#0#2_all.png,objects/object_ny/gEnNySpikeTex.png,0
THE LEGEND OF ZELDA#AEBEB815#3#0_all.png,textures/g_pn_41/gGoronCityTitleCardENGTex.png,8
THE LEGEND OF ZELDA#1035444F#0#3_all.png,textures/icon_item_static/gItemIconTunicKokiriTex.png,2
THE LEGEND OF ZELDA#69D5D81A#4#0_all.png,textures/kanji/gMsgKanji907ETex.png,0
THE LEGEND OF ZELDA#69A5C35D#4#0_all.png,textures/kanji/gMsgKanji89E4Tex.png,0
THE LEGEND OF ZELDA#37525F45#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#6B3802B9#3#0_all.png,textures/item_name_static/gGerudoMaskItemNameGERTex.png,6
THE LEGEND OF ZELDA#65038C9D#2#1#99AF55B3_ciByRGBA.png,objects/object_link_boy/gLinkAdultEyesUnk1Tex.png,0
THE LEGEND OF ZELDA#1F7F3F8B#4#0_all.png,textures/kanji/gMsgKanji8CC5Tex.png,2
THE LEGEND OF ZELDA#ECE7209B#4#0_all.png,textures/kanji/gMsgKanji8BC6Tex.png,0
THE LEGEND OF ZELDA#51B662B7#3#1_all.png,textures/g_pn_34/gZorasFountainTitleCardJPNTex.png,0
THE LEGEND OF ZELDA#595EC808#4#1_all.png,objects/object_gt/gTowerCollapseCsExteriorBlackStoneTex.png,2
THE LEGEND OF ZELDA#86563F91#0#2_all.png,objects/object_spot00_break/gBrokenDrawbridgeBoltTex.png,0
THE LEGEND OF ZELDA#D2D34BB7#0#2_all.png,scenes/mq/ddan_scene/ddan_room_2Tex_006EB8.png,2
THE LEGEND OF ZELDA#1B3DBA2F#3#0_all.png,textures/map_name_static/gLostWoodsPointNameENGTex.png,0
THE LEGEND OF ZELDA#5754502B#4#0_all.png,textures/kanji/gMsgKanji815BChouonpuTex.png,6
THE LEGEND OF ZELDA#B08B9745#2#1#4946FB38_ciByRGBA.png,objects/object_zf/object_zf_Tex_00BAA0.png,0
THE LEGEND OF ZELDA#4C303BE3#3#1_all.png,textures/icon_item_static/gPauseQuestStatus04Tex.png,0
THE LEGEND OF ZELDA#19F26E52#2#1#E55A9357_ciByRGBA.png,scenes/mq/ddan_scene/ddan_room_10Tex_007B10.png,0
THE LEGEND OF ZELDA#490203D3#3#1_all.png,textures/map_name_static/gHyruleCastlePositionNameENGTex.png,2
THE LEGEND OF ZELDA#907684ED#4#1_all.png,objects/object_link_child/gLinkChildWaistTex.png,2
THE LEGEND OF ZELDA#3A14C086#0#2_all.png,scenes/shared/spot17_scene/spot17_room_0Tex_005880.png,0
THE LEGEND OF ZELDA#06AF63B8#4#0_all.png,textures/nes_font_static/gMsgChar8ALatinCapitalLetterOWithCircumflexTex.png,0
THE LEGEND OF ZELDA#507C2719#4#0_all.png,scenes/shared/hakaana2_scene/hakaana2_sceneTex_004890.png,0
THE LEGEND OF ZELDA#2B20482B#0#2_all.png,objects/gameplay_keep/gLinkHairTex.png,2
THE LEGEND OF ZELDA#42F88AA7#3#1_all.png,textures/icon_item_gameover_static/gContinuePlayingFRATex.png,4
THE LEGEND OF ZELDA#B35DA308#4#0_all.png,textures/kanji/gMsgKanji8DDFTex.png,2
THE LEGEND OF ZELDA#DB0309D8#0#2_all.png,objects/object_skb/gStalchildHandAndFeetTex.png,0
THE LEGEND OF ZELDA#88842897#2#1#341AE46F_ciByRGBA.png,objects/object_ge1/gGerudoWhiteArmletTex.png,0
THE LEGEND OF ZELDA#B5D1E74C#4#1_all.png,scenes/shared/yousei_izumi_tate_scene/yousei_izumi_tate_sceneTex_005010.png,0
THE LEGEND OF ZELDA#0773018A#0#2_all.png,scenes/shared/spot02_scene/spot02_room_1Tex_018988.png,2
THE LEGEND OF ZELDA#EEF0DF05#3#1_all.png,textures/item_name_static/gFaroresWindItemNameENGTex.png,8
THE LEGEND OF ZELDA#69FE355D#3#1_all.png,textures/map_name_static/gMarketPositionNameENGTex.png,2
THE LEGEND OF ZELDA#35746CA9#4#0_all.png,textures/kanji/gMsgKanji9687Tex.png,0
THE LEGEND OF ZELDA#08D6022F#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#3EB528B1#3#1_all.png,textures/icon_item_jpn_static/gPauseQuestStatus20JPNTex.png,0
THE LEGEND OF ZELDA#944B6244#4#0_all.png,textures/kanji/gMsgKanji90DFTex.png,0
THE LEGEND OF ZELDA#E715993A#0#2_all.png,scenes/shared/gerudoway_scene/gerudoway_room_3Tex_009AA0.png,2
THE LEGEND OF ZELDA#981487EB#2#1#D75A71AB_ciByRGBA.png,scenes/shared/ganon_sonogo_scene/ganon_sonogo_sceneTex_006F10.png,8
THE LEGEND OF ZELDA#FAAD61BF#2#1#ED685B03_ciByRGBA.png,objects/object_js/gCarpetMerchantHairTex.png,0
THE LEGEND OF ZELDA#09418A89#0#2_all.png,objects/object_sst/object_sstTex_017FE0.png,0
THE LEGEND OF ZELDA#3675AEDB#3#1_all.png,textures/map_name_static/gMarketPositionNameENGTex.png,8
THE LEGEND OF ZELDA#3B75A638#0#2_all.png,objects/object_jya_obj/g1f1fiftTopTex.png,0
THE LEGEND OF ZELDA#951F094E#4#0_all.png,textures/kanji/gMsgKanji88C8Tex.png,0
THE LEGEND OF ZELDA#70F8E36A#3#1_all.png,textures/icon_item_dungeon_static/gDungeonMap1FButtonTex.png,2
THE LEGEND OF ZELDA#7FB0E47E#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#A1D35962#0#2_all.png,scenes/shared/spot11_scene/spot11_sceneTex_00B8A0.png,0
THE LEGEND OF ZELDA#E593249C#4#0_all.png,textures/kanji/gMsgKanji8985Tex.png,0
THE LEGEND OF ZELDA#ECD34F5B#3#1_all.png,textures/title_static/gFileSelPleaseSelectAFileJPNTex.png,0
THE LEGEND OF ZELDA#432246B2#2#1#102FF787_ciByRGBA.png,objects/object_ik/gIronKnuckleNabooruForeheadJewelTex.png,0
THE LEGEND OF ZELDA#33CDD309#2#1#4934200B_ciByRGBA.png,objects/object_link_child/gLinkChildKokiriSwordSheathTex.png,0
THE LEGEND OF ZELDA#9929EE76#0#2_all.png,scenes/shared/spot18_scene/spot18_room_3Tex_00B448.png,0
THE LEGEND OF ZELDA#0B8642DA#4#0_all.png,textures/kanji/gMsgKanji9744Tex.png,0
THE LEGEND OF ZELDA#C3300752#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
50a7fcd3#2#1#0e185db9.png,scenes/mq/jyasinzou_scene/jyasinzou_room_1Tex_006B48.png,4
THE LEGEND OF ZELDA#D20E3E36#2#1#2E8DE15D_ciByRGBA.png,objects/object_ta/gTalonBootTopTex.png,0
THE LEGEND OF ZELDA#60B29160#3#0_all.png,textures/item_name_static/gEmptyBottleItemNameENGTex.png,0
THE LEGEND OF ZELDA#89DCBB65#2#0#0D4CF633_ciByRGBA.png,scenes/shared/spot12_scene/spot12_room_0Tex_00C6B0.png,2
THE LEGEND OF ZELDA#1608266A#4#0_all.png,textures/kanji/gMsgKanji8F82Tex.png,2
THE LEGEND OF ZELDA#C1BFE605#2#1#2BC80179_ciByRGBA.png,objects/object_boj/object_boj_Tex_003D90.png,0
THE LEGEND OF ZELDA#72FD3E77#3#1_all.png,textures/g_pn_45/gFairysFountainTitleCardFRATex.png,0
THE LEGEND OF ZELDA#FBD82A1B#3#0_all.png,textures/item_name_static/gPocketCuccoItemNameENGTex.png,8
THE LEGEND OF ZELDA#F70FAF8C#3#0_all.png,textures/item_name_static/gFishItemNameENGTex.png,0
THE LEGEND OF ZELDA#8EC9149A#4#0_all.png,scenes/shared/yousei_izumi_tate_scene/yousei_izumi_tate_sceneTex_006010.png,0
THE LEGEND OF ZELDA#28E4E161#4#0_all.png,textures/kanji/gMsgKanji8F89Tex.png,0
THE LEGEND OF ZELDA#DF11A2E1#3#0_all.png,textures/map_name_static/gLostWoodsPointNameGERTex.png,0
THE LEGEND OF ZELDA#34B4286C#2#0#ED35440D_ciByRGBA.png,scenes/shared/spot07_scene/spot07_sceneTex_004F98.png,0
THE LEGEND OF ZELDA#E83D8EF1#4#1_all.png,scenes/shared/hakaana2_scene/hakaana2_sceneTex_004890.png,0
THE LEGEND OF ZELDA#0F565CAB#2#1#93BE3BAE_ciByRGBA.png,objects/object_daiku/object_daiku_Tex_001FE0.png,0
THE LEGEND OF ZELDA#6D723A24#4#0_all.png,scenes/shared/syatekijyou_scene/syatekijyou_sceneTex_00B0C0.png,0
THE LEGEND OF ZELDA#063B601C#0#2_all.png,objects/object_horse_zelda/object_horse_zeldaTex_000988.png,8
THE LEGEND OF ZELDA#43D3EBD6#4#0_all.png,textures/kanji/gMsgKanji8F50Tex.png,0
THE LEGEND OF ZELDA#241D1F6D#4#0_all.png,textures/kanji/gMsgKanji8ACFTex.png,0
THE LEGEND OF ZELDA#4336DE7C#4#0_all.png,textures/kanji/gMsgKanji8E87Tex.png,0
THE LEGEND OF ZELDA#0AFBCBA8#0#2_all.png,scenes/shared/spot06_scene/spot06_sceneTex_0126B8.png,0
THE LEGEND OF ZELDA#3223DE73#3#1_all.png,scenes/shared/spot10_scene/spot10_room_9Tex_0033D8.png,0
THE LEGEND OF ZELDA#161DDE45#3#0_all.png,textures/icon_item_field_static/gWorldMapAreaBox1Tex.png,6
THE LEGEND OF ZELDA#8EDF3EBA#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#A0BD7477#0#3_all.png,textures/icon_item_static/gItemIconMagicBeanTex.png,2
THE LEGEND OF ZELDA#781AC0BF#0#2_all.png,objects/object_ka/object_ka_Tex_002C00.png,2
THE LEGEND OF ZELDA#28FBCFDC#4#0_all.png,textures/kanji/gMsgKanji9440Tex.png,0
THE LEGEND OF ZELDA#DB9BEC94#0#2_all.png,scenes/shared/spot01_scene/spot01_sceneTex_019F50.png,2
THE LEGEND OF ZELDA#C51B04FD#2#1#6CE8CBFA_ciByRGBA.png,objects/object_zf/object_zf_Tex_000600.png,0
THE LEGEND OF ZELDA#4E2C9E43#0#2_all.png,scenes/shared/mahouya_scene/mahouya_sceneTex_009220.png,0
THE LEGEND OF ZELDA#24C620C9#3#1_all.png,textures/g_pn_19/gKokiriShopTitleCardFRATex.png,0
THE LEGEND OF ZELDA#37C241D4#4#0_all.png,textures/nes_font_static/gMsgChar98LatinSmallLetterEWithDiaeresisTex.png,8
THE LEGEND OF ZELDA#550C9CF8#3#1_all.png,textures/g_pn_28/gKakarikoVillageTitleCardENGTex.png,8
THE LEGEND OF ZELDA#EA9B8906#0#2_all.png,scenes/shared/spot12_scene/spot12_room_1Tex_009E38.png,0
THE LEGEND OF ZELDA#9BB2D870#2#1#50C2F6E2_ciByRGBA.png,scenes/mq/jyasinzou_scene/jyasinzou_room_5Tex_00F3C8.png,0
THE LEGEND OF ZELDA#C1B2A396#3#1_all.png,objects/object_kingdodongo/object_kingdodongo_Tex_02B4E0.png,2
THE LEGEND OF ZELDA#8982AB96#0#3_all.png,textures/icon_item_static/gItemIconBottleBigPoeTex.png,4
THE LEGEND OF ZELDA#D1E0F2C4#3#2_all.png,objects/object_jya_obj/gBombiwaLight1Tex.png,6
THE LEGEND OF ZELDA#50232F42#0#2_all.png,scenes/shared/spot12_scene/spot12_room_0Tex_0096B0.png,0
THE LEGEND OF ZELDA#1CECFEC1#0#2_all.png,scenes/shared/spot02_scene/spot02_sceneTex_00B080.png,0
THE LEGEND OF ZELDA#401C28EC#2#1#7058895E_ciByRGBA.png,scenes/mq/men_scene/men_sceneTex_010CC0.png,0
THE LEGEND OF ZELDA#CC3BDB45#4#0_all.png,textures/kanji/gMsgKanji9765Tex.png,0
THE LEGEND OF ZELDA#9AE44D04#4#0_all.png,textures/kanji/gMsgKanji91E0Tex.png,0
THE LEGEND OF ZELDA#8A2C9E38#3#0_all.png,textures/item_name_static/gSerenadeOfWaterItemNameFRATex.png,0
THE LEGEND OF ZELDA#A9101ABD#0#2_all.png,objects/object_im/object_im_Tex_007750.png,2
THE LEGEND OF ZELDA#98C86601#2#1#466D461A_ciByRGBA.png,objects/object_link_boy/gLinkAdultBoot2Tex.png,0
THE LEGEND OF ZELDA#D23FF67B#4#0_all.png,textures/kanji/gMsgKanji95E6Tex.png,0
THE LEGEND OF ZELDA#CB41D76A#4#0_all.png,objects/gameplay_keep/gEffHitMark6Tex.png,2
THE LEGEND OF ZELDA#C11D52B6#0#2_all.png,objects/object_link_child/gLinkChildWaistTex.png,0
THE LEGEND OF ZELDA#3DCE7EDB#3#0_all.png,textures/do_action_static/gGrabDoActionFRATex.png,0
THE LEGEND OF ZELDA#283223AA#2#1#7C060250_ciByRGBA.png,objects/object_sd/gEnHeishiGradient2Tex.png,6
THE LEGEND OF ZELDA#2C5B801E#4#0_all.png,textures/kanji/gMsgKanji8DD7Tex.png,0
THE LEGEND OF ZELDA#B767FE99#3#1_all.png,textures/icon_item_jpn_static/gPauseSelectItem00JPNTex.png,0
THE LEGEND OF ZELDA#63BFD122#0#2_all.png,objects/object_hintnuts/object_hintnutsTex_002128.png,2
THE LEGEND OF ZELDA#8BCACB2D#3#0_all.png,textures/item_name_static/gForestMedallionItemNameFRATex.png,0
THE LEGEND OF ZELDA#B3B863E3#0#2_all.png,objects/object_zl1/gChildZelda1EarTex.png,0
THE LEGEND OF ZELDA#8F0F8F61#4#0_all.png,textures/nes_font_static/gMsgChar49LatinCapitalLetterITex.png,0
THE LEGEND OF ZELDA#BAF63669#0#3_all.png,textures/icon_item_static/gItemIconBottleBigPoeTex.png,4
THE LEGEND OF ZELDA#C652F9DF#4#0_all.png,textures/nes_font_static/gMsgChar42LatinCapitalLetterBTex.png,0
THE LEGEND OF ZELDA#16CBC775#0#2_all.png,objects/object_po_field/object_po_fieldTex_002870.png,0
THE LEGEND OF ZELDA#34C0D5AF#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#2C7A1944#3#0_all.png,textures/map_grand_static/gDeathMountainTrailMinimapTex.png,0
THE LEGEND OF ZELDA#842C4099#4#0_all.png,textures/kanji/gMsgKanji8E77Tex.png,2
THE LEGEND OF ZELDA#698A51E6#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#CFF0A689#3#1_all.png,textures/title_static/gFileSelSurroundJPNTex.png,0
THE LEGEND OF ZELDA#E55401A4#4#0_all.png,textures/kanji/gMsgKanji94CATex.png,0
THE LEGEND OF ZELDA#9E5ABDC3#2#1#D7BC7718_ciByRGBA.png,scenes/shared/spot04_scene/spot04_room_0Tex_016108.png,0
THE LEGEND OF ZELDA#7DB6B7DE#3#1_all.png,textures/item_name_static/gBugItemNameJPNTex.png,6
THE LEGEND OF ZELDA#796857E2#0#2_all.png,objects/object_horse/gEponaManeTex.png,0
THE LEGEND OF ZELDA#956B2B80#2#1#6D323A81_ciByRGBA.png,objects/object_link_child/gLinkChildMasterSwordGuardTex.png,0
THE LEGEND OF ZELDA#33617E13#3#0_all.png,textures/item_name_static/gBlueFireItemNameJPNTex.png,0
THE LEGEND OF ZELDA#8841E0C2#0#3_all.png,textures/icon_item_static/gItemIconPoachersSawTex.png,0
THE LEGEND OF ZELDA#0DAC0D7E#3#0_all.png,textures/item_name_static/gZoraTunicItemNameENGTex.png,0
THE LEGEND OF ZELDA#CD1A4D29#4#0_all.png,textures/kanji/gMsgKanji89AFTex.png,0
THE LEGEND OF ZELDA#1FE57D22#3#1_all.png,textures/icon_item_static/gMagicArrowEquipEffectTex.png,0
THE LEGEND OF ZELDA#E999C405#0#2_all.png,scenes/shared/spot16_scene/spot16_sceneTex_013D98.png,0
THE LEGEND OF ZELDA#5144DEE5#4#0_all.png,textures/nes_font_static/gMsgChar22QuotationMarkTex.png,0
THE LEGEND OF ZELDA#D9D7979D#2#1#F96A9E00_ciByRGBA.png,objects/object_rl/object_rlTex_0033E0.png,0
THE LEGEND OF ZELDA#D9114399#2#1#4842C042_ciByRGBA.png,objects/object_gla/gGerudoPurpleGlaiveHaftShoeSoleTex.png,2
THE LEGEND OF ZELDA#626D4B4A#3#0_all.png,textures/item_name_static/gMegatonHammerItemNameENGTex.png,0
THE LEGEND OF ZELDA#1204AE36#2#1#67A4CA82_ciByRGBA.png,scenes/mq/ddan_scene/ddan_room_3Tex_00B038.png,0
THE LEGEND OF ZELDA#8572BBA7#3#1_all.png,objects/object_gndd/gYoungGanondorfBodysuitTex.png,8
THE LEGEND OF ZELDA#AF627970#4#0_all.png,textures/nes_font_static/gMsgChar44LatinCapitalLetterDTex.png,0
THE LEGEND OF ZELDA#1137C6C4#0#2_all.png,scenes/shared/spot10_scene/spot10_room_1Tex_006FA0.png,0
THE LEGEND OF ZELDA#089E2748#0#2_all.png,scenes/mq/jyasinzou_scene/jyasinzou_room_15Tex_003FE8.png,2
THE LEGEND OF ZELDA#3D4198E1#0#2_all.png,objects/object_jj/gJabuJabuLipMouthCornerTex.png,2
THE LEGEND OF ZELDA#B65EE1DA#0#2_all.png,scenes/shared/ganon_scene/ganon_room_6Tex_009398.png,0
THE LEGEND OF ZELDA#B441401C#4#0_all.png,textures/kanji/gMsgKanji8290LowercasePTex.png,0
THE LEGEND OF ZELDA#729EB4D5#3#1_all.png,textures/g_pn_48/gStableTitleCardENGTex.png,0
THE LEGEND OF ZELDA#970227B2#3#0_all.png,textures/item_name_static/gGerudosCardItemNameENGTex.png,6
THE LEGEND OF ZELDA#79375B4C#3#2_all.png,textures/title_static/gFileSelCopyButtonJPNTex.png,6
THE LEGEND OF ZELDA#C92D4EE6#3#0_all.png,scenes/shared/spot12_scene/spot12_sceneTex_00C678.png,0
THE LEGEND OF ZELDA#7A278E5E#2#0#DC2851C2_ciByRGBA.png,scenes/mq/HIDAN_scene/HIDAN_room_0Tex_005AF0.png,0
THE LEGEND OF ZELDA#A61741C0#0#2_all.png,objects/object_zf/object_zf_Tex_00C020.png,0
THE LEGEND OF ZELDA#E8E8B5F5#3#1_all.png,textures/g_pn_16/gTempleOfTimeTitleCardJPNTex.png,2
THE LEGEND OF ZELDA#E7D963C3#2#0#1556382B_ciByRGBA.png,scenes/mq/HIDAN_scene/HIDAN_sceneTex_0189D0.png,0
