glide_file,glide_path,glide_hash,glide_width,glide_height,ng_path,ng_hash,ng_width,ng_height,hamming_distance
THE LEGEND OF ZELDA#2CB864AF#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#2CB864AF#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#98D2F0D4#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#98D2F0D4#0#2_all.png,97e104ea9ac31ced,256,256,scenes/shared/spot16_scene/spot16_sceneTex_01DE98.png,97e104ea9ac31ced,256,256,0
THE LEGEND OF ZELDA#B6A9D9FD#2#1#ED4C917E_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#B6A9D9FD#2#1#ED4C917E_ciByRGBA.png,805a575e1e0f0f8f,128,128,objects/object_link_child/gLinkChildUnusedHandTex.png,805a575e1e0f0f8f,128,128,0
THE LEGEND OF ZELDA#F1957A29#2#1#68EC3227_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#F1957A29#2#1#68EC3227_ciByRGBA.png,ec93b529c26e93a1,512,256,objects/object_link_boy/gLinkAdultEyesUnk2Tex.png,ec92b569c26e93a1,512,256,2
THE LEGEND OF ZELDA#DDD5C6EB#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#DDD5C6EB#0#2_all.png,fa1584558457d70f,128,128,scenes/shared/spot15_scene/spot15_sceneTex_015C00.png,fa5494548457d70f,128,128,4
THE LEGEND OF ZELDA#B026009D#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#B026009D#3#0_all.png,d4b63b498949ca37,1024,128,textures/item_name_static/gLightArrowItemNameENGTex.png,d4b63b498949ca37,1024,128,0
THE LEGEND OF ZELDA#77FBF07F#2#1#45D6005E_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#77FBF07F#2#1#45D6005E_ciByRGBA.png,9e742884b0cdce5f,128,512,scenes/shared/spot03_scene/spot03_room_1Tex_005ED8.png,9e742884b0cdce5f,128,512,0
THE LEGEND OF ZELDA#F236B050#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#F236B050#0#2_all.png,c18e3e523bbf1720,256,256,scenes/shared/spot12_scene/spot12_room_0Tex_00BEB0.png,c18e3e523bbf1720,256,256,0
THE LEGEND OF ZELDA#E5DB8D7D#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#E5DB8D7D#4#0_all.png,c0383fc7c0f8c717,128,128,textures/nes_font_static/gMsgChar76LatinSmallLetterVTex.png,c0383fc7c0f8c717,128,128,0
THE LEGEND OF ZELDA#2349C2AB#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#2349C2AB#0#2_all.png,d5c53ac33ad13998,128,128,objects/object_bigokuta/object_bigokuta_Tex_006590.png,d5c53ac33ad13998,128,128,0
THE LEGEND OF ZELDA#22A06F84#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#22A06F84#3#0_all.png,db3364cd9c3c9330,1024,128,textures/item_name_static/gLongshotItemNameENGTex.png,db3364cd9c3c9330,1024,128,0
THE LEGEND OF ZELDA#41D576F5#2#1#E28B7F64_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#41D576F5#2#1#E28B7F64_ciByRGBA.png,a7cb1096e58c3575,256,512,scenes/mq/ddan_scene/ddan_room_0Tex_015C98.png,a7cb1096e58c3575,256,512,0
THE LEGEND OF ZELDA#3C470AA8#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#3C470AA8#0#2_all.png,fc38cc33c926db24,32,32,objects/object_zf/object_zf_Tex_00C220.png,fc38cc33c926db24,32,32,0
THE LEGEND OF ZELDA#72EE4B4A#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#72EE4B4A#0#2_all.png,80e0786e663f7794,128,256,objects/object_ta/gTalonBowserTex.png,82e2786e663f5594,128,256,4
THE LEGEND OF ZELDA#1137C6C4#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#1137C6C4#0#2_all.png,fe91b9f4943d0942,512,128,scenes/shared/spot10_scene/spot10_room_1Tex_006FA0.png,fe91b9f4943d0942,512,128,0
THE LEGEND OF ZELDA#1BF6235F#2#1#509EB0D6_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#1BF6235F#2#1#509EB0D6_ciByRGBA.png,9c9d9d9585656163,64,64,objects/object_gla/gGerudoPurpleGlaiveGuard.png,9c9d9d9585656562,64,64,2
THE LEGEND OF ZELDA#98F3C249#2#0#CB9D6455_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#98F3C249#2#0#CB9D6455_ciByRGBA.png,f82787649c7591c3,256,1024,scenes/shared/spot08_scene/spot08_sceneTex_00F1A0.png,f82787649c7591c3,256,1024,0
THE LEGEND OF ZELDA#3199A3EA#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#3199A3EA#0#2_all.png,b61e9e6592d930f0,256,256,scenes/mq/ice_doukutu_scene/ice_doukutu_room_1Tex_005110.png,b61e9e6592d930f0,256,256,0
THE LEGEND OF ZELDA#0B145444#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#0B145444#0#2_all.png,d499aca6866c2d6e,128,128,objects/object_bv/object_bvTex_0171D8.png,d499aca6866c2d6e,128,128,0
THE LEGEND OF ZELDA#7B326052#2#1#61B95E2B_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#7B326052#2#1#61B95E2B_ciByRGBA.png,be36c1cb1e3d6062,256,256,objects/object_ru1/gRutoChildMouthFrownTex.png,be36c1cb1e3d6062,256,256,0
THE LEGEND OF ZELDA#5F8453C0#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#5F8453C0#4#0_all.png,f01f0fe00ff0f00f,128,128,textures/nes_font_static/gMsgChar3BSemicolonTex.png,f01f0fe00ff0f00f,128,128,0
THE LEGEND OF ZELDA#55767CF2#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#55767CF2#3#0_all.png,d2993d86c66cc639,1024,128,textures/item_name_static/gKeatonMaskItemNameENGTex.png,d2993d86c66cc639,1024,128,0
THE LEGEND OF ZELDA#2E196C54#2#1#BFA1BD44_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#2E196C54#2#1#BFA1BD44_ciByRGBA.png,a4c5dbc0c830eded,128,256,objects/object_link_child/gLinkChildHylianShieldBackTex.png,a4c5dbc0c830eded,128,256,0
THE LEGEND OF ZELDA#F5BFC924#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#F5BFC924#0#2_all.png,c1e13a96349ccece,512,256,scenes/shared/tokinoma_scene/tokinoma_room_0Tex_00B1D8.png,c1e17f92349cca87,512,256,8
THE LEGEND OF ZELDA#CEB55BC0#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#CEB55BC0#0#2_all.png,fe8149be01de0d72,128,128,objects/object_skj/object_skjTex_005500.png,fe8149fc01de8d62,128,128,4
THE LEGEND OF ZELDA#7CE4B6D5#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#7CE4B6D5#0#2_all.png,9ba2662299d5c6d5,128,64,objects/object_st/object_st_Tex_0024D0.png,9ba2662299d5c6d5,128,64,0
THE LEGEND OF ZELDA#8FB48189#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#8FB48189#4#0_all.png,d97a582618a65cbb,256,256,scenes/shared/spot15_scene/spot15_sceneTex_006D00.png,f97a582618a65cab,256,256,2
THE LEGEND OF ZELDA#26E2EA0C#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#26E2EA0C#0#2_all.png,a29799699cc4dce2,128,1024,scenes/mq/ice_doukutu_scene/ice_doukutu_room_5Tex_004648.png,a29799699cc4dce2,128,1024,0
THE LEGEND OF ZELDA#388AAD29#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#388AAD29#0#2_all.png,ff807f7e70806868,512,128,scenes/shared/spot00_scene/spot00_sceneTex_01D198.png,ff807f7e70806868,512,128,0
THE LEGEND OF ZELDA#CC75CD87#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#CC75CD87#0#2_all.png,8228288228288282,64,64,textures/parameter_static/gMapChestIconTex.png,8228288228288282,64,64,0
THE LEGEND OF ZELDA#8F44C63F#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#8F44C63F#3#0_all.png,d2993d86c66cc639,1024,128,textures/item_name_static/gKeatonMaskItemNameENGTex.png,d2993d86c66cc639,1024,128,0
THE LEGEND OF ZELDA#F1ADF2FB#2#1#438B9F16_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#F1ADF2FB#2#1#438B9F16_ciByRGBA.png,9b9c61e7841b9c99,256,256,objects/object_gla/gGerudoPurpleEyeHalfTex.png,9b9c61e7841b9c99,256,256,0
THE LEGEND OF ZELDA#55DDC1C2#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#55DDC1C2#3#0_all.png,863664cf2fe03c87,256,1024,objects/object_wood02/object_wood02_Tex_002790.png,8d3664ca2fe03cc7,256,1024,6
THE LEGEND OF ZELDA#0AE3F5FA#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#0AE3F5FA#0#3_all.png,ce4c39c46d9a3933,256,256,textures/icon_item_static/gItemIconBottleFishTex.png,ce6c39c46d9a3931,256,256,2
THE LEGEND OF ZELDA#6B52414F#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#6B52414F#3#0_all.png,856c782566976ab3,640,648,textures/map_grand_static/gDrainedLakeHyliaMinimapTex.png,856c782566976ab3,640,648,0
THE LEGEND OF ZELDA#25712ABE#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#25712ABE#0#2_all.png,c44084df5caf33ce,64,512,scenes/shared/spot07_scene/spot07_room_1Tex_00ABD8.png,c44084df5caf33ce,64,512,0
THE LEGEND OF ZELDA#AD9FDDA2#2#1#F6AD9A72_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#AD9FDDA2#2#1#F6AD9A72_ciByRGBA.png,8187bebd9d9c80e8,256,512,scenes/mq/bdan_scene/bdan_room_3Tex_006488.png,8187bebd9d9c80e8,256,512,0
THE LEGEND OF ZELDA#53E915E4#2#1#205FFBE9_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#53E915E4#2#1#205FFBE9_ciByRGBA.png,9b03c19f096c3eb9,512,256,scenes/mq/Bmori1_scene/Bmori1_room_13Tex_005CD0.png,9b03c19f096c3eb9,512,256,0
THE LEGEND OF ZELDA#45ACA7CF#2#1#E4670975_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#45ACA7CF#2#1#E4670975_ciByRGBA.png,e4a69b996c663391,256,256,scenes/shared/jyasinboss_scene/jyasinboss_room_3Tex_004F00.png,e4e69b996c263391,256,256,2
THE LEGEND OF ZELDA#1CECFEC1#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#1CECFEC1#0#2_all.png,f15b95c2d144e3f0,256,256,scenes/shared/spot02_scene/spot02_sceneTex_00B080.png,f15b95c2d144e3f0,256,256,0
THE LEGEND OF ZELDA#BD7BB66E#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#BD7BB66E#0#3_all.png,9a92666c4d9993b6,256,256,textures/icon_item_static/gItemIconSwordKokiriTex.png,9a92666c4d9993b6,256,256,0
THE LEGEND OF ZELDA#27B9304C#2#1#622F49B1_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#27B9304C#2#1#622F49B1_ciByRGBA.png,85da5a27a55a7a85,64,64,objects/object_ganon2/gGanonPauldronTex.png,85da5a27a55a7a85,64,64,0
THE LEGEND OF ZELDA#B7ECD9D6#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#B7ECD9D6#0#3_all.png,9a92666c4d9993b6,256,256,textures/icon_item_static/gItemIconSwordKokiriTex.png,9a92666c4d9993b6,256,256,0
THE LEGEND OF ZELDA#BA42BE4E#2#1#2679FBF9_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#BA42BE4E#2#1#2679FBF9_ciByRGBA.png,e13123748fd33978,128,128,objects/object_md/gMidoHairCurl1Tex.png,e13123748fd33978,128,128,0
THE LEGEND OF ZELDA#BE2B7C58#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#BE2B7C58#3#0_all.png,93696c969636c63c,1024,128,textures/item_name_static/gSunsSongItemNameENGTex.png,93696c969636c63c,1024,128,0
THE LEGEND OF ZELDA#9DC6E33B#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#9DC6E33B#0#2_all.png,9754e6d15698b26c,256,256,scenes/mq/ydan_scene/ydan_room_5Tex_007788.png,9754e6d15698b26c,256,256,0
THE LEGEND OF ZELDA#9CFEAF4B#3#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#9CFEAF4B#3#2_all.png,0,256,256,scenes/mq/jyasinzou_scene/gSpiritTempleNightEntranceTex.png,0,64,1024,0
THE LEGEND OF ZELDA#8F94A7A3#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#8F94A7A3#0#2_all.png,9a0b66bee58b04f2,512,256,scenes/shared/syatekijyou_scene/syatekijyou_sceneTex_00B2C0.png,9a0b66bee58b04f2,512,256,0
THE LEGEND OF ZELDA#D69B29DB#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#D69B29DB#4#0_all.png,c9ce26337931386d,128,128,textures/nes_font_static/gMsgChar41LatinCapitalLetterATex.png,c9ce26337931386d,128,128,0
THE LEGEND OF ZELDA#31196B87#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#31196B87#0#2_all.png,a727055858d9f7d0,512,256,scenes/shared/spot15_scene/spot15_sceneTex_00CA00.png,a6270d5958fbc5d0,512,256,8
THE LEGEND OF ZELDA#91C57D3B#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#91C57D3B#3#1_all.png,ccb341e8b78ec2b8,640,256,textures/icon_item_static/gPauseEquipment00Tex.png,ccb341e8b78ec2b8,640,256,0
THE LEGEND OF ZELDA#31B1A298#2#1#87BA425D_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#31B1A298#2#1#87BA425D_ciByRGBA.png,e0b748b30cf16af1,256,512,scenes/shared/spot18_scene/spot18_room_2Tex_00A818.png,e0b748b30cf16af1,256,512,0
THE LEGEND OF ZELDA#B9C3B05B#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#B9C3B05B#4#0_all.png,c0ce1cf033277e33,128,128,textures/nes_font_static/gMsgChar5ALatinCapitalLetterZTex.png,c0ce1cf033277e33,128,128,0
THE LEGEND OF ZELDA#2ACB161D#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#2ACB161D#4#0_all.png,95eb04d42eac7a95,256,256,scenes/mq/ganontika_scene/ganontika_room_6Tex_00D700.png,95eb04d42eac7a95,256,256,0
THE LEGEND OF ZELDA#847CF7F3#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#847CF7F3#0#3_all.png,c0cc2cb3332ff1f0,128,128,textures/icon_item_24_static/gQuestIconZoraSapphireTex.png,c0cc2cb3332ff1f0,192,192,0
THE LEGEND OF ZELDA#B671E37C#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#B671E37C#0#2_all.png,d517c142aaabb39c,256,256,scenes/mq/ice_doukutu_scene/ice_doukutu_room_9Tex_005CA0.png,d517c142aaabb39c,256,256,0
THE LEGEND OF ZELDA#432A8B5F#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#432A8B5F#3#0_all.png,80817f817f857f85,512,448,textures/map_grand_static/gLostWoodsMinimapTex.png,80817f817f857f85,512,448,0
THE LEGEND OF ZELDA#5FB505B0#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#5FB505B0#4#0_all.png,e79890c7383cc53e,256,256,scenes/mq/MIZUsin_scene/MIZUsin_room_6Tex_006700.png,e79890c7383cc53e,256,256,0
THE LEGEND OF ZELDA#50B91C6B#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#50B91C6B#3#0_all.png,9bc964869e6c9e38,1024,128,textures/item_name_static/gZoraMaskItemNameENGTex.png,9bc964869e6c9e38,1024,128,0
THE LEGEND OF ZELDA#37C22066#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#37C22066#4#0_all.png,e01f1fe07887c339,128,128,textures/nes_font_static/gMsgChar63LatinSmallLetterCTex.png,e01f1fe07887c339,128,128,0
THE LEGEND OF ZELDA#EEF56188#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#EEF56188#3#1_all.png,94fb6b848c0f946b,1024,128,textures/icon_item_nes_static/gPauseToQuestStatusENGTex.png,94fb6b848c0f946b,1024,128,0
THE LEGEND OF ZELDA#D814B312#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#D814B312#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#24F953B7#2#1#A2A512E2_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#24F953B7#2#1#A2A512E2_ciByRGBA.png,f13f2f85830f8166,512,256,scenes/shared/spot03_scene/spot03_room_1Tex_0050D8.png,f13f2f85830f8166,512,256,0
THE LEGEND OF ZELDA#755B68AD#2#1#4DE4AFB9_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#755B68AD#2#1#4DE4AFB9_ciByRGBA.png,bfe5c8383466c319,256,256,scenes/mq/Bmori1_scene/Bmori1_room_13Tex_0074D0.png,bfe5c8383466c319,256,256,0
THE LEGEND OF ZELDA#0BF676FD#2#1#891F1F33_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#0BF676FD#2#1#891F1F33_ciByRGBA.png,ad6a46303c8dcb76,256,128,objects/object_gndd/gYoungGanondorfEyeClosedTex.png,ad6a46303c8dcb76,256,128,0
THE LEGEND OF ZELDA#283C6AF5#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#283C6AF5#3#1_all.png,80566fa9dcf5a11a,768,128,textures/title_static/gFileSelCheckBrightnessENGNTSCTex.png,80566fa9dcf5a11a,768,128,0
THE LEGEND OF ZELDA#754AA597#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#754AA597#0#2_all.png,94a49e96e1c9b399,256,512,scenes/shared/spot04_scene/spot04_room_0Tex_010D08.png,84a4de96e1c9b399,256,512,2
THE LEGEND OF ZELDA#56567465#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#56567465#3#0_all.png,9361699e3c998667,384,128,textures/do_action_static/gSpeakDoActionENGTex.png,9361699e3c998667,384,128,0
THE LEGEND OF ZELDA#13247C51#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#13247C51#4#0_all.png,d9cc669933313333,128,128,textures/kanji/gMsgKanji8250OneTex.png,d9cc669933313333,128,128,0
THE LEGEND OF ZELDA#E6167464#2#1#AD099B45_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#E6167464#2#1#AD099B45_ciByRGBA.png,fb695850bc5ac44e,128,128,objects/object_nb/gNabooruEarringsNecklaceArmletTex.png,fb695850bc5ac44e,128,128,0
THE LEGEND OF ZELDA#9724C5B9#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#9724C5B9#0#2_all.png,a51adae54a9a35b2,32,64,objects/object_mb/object_mbTex_00EF00.png,a51adae54a9a35b2,32,64,0
THE LEGEND OF ZELDA#A5C016D2#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#A5C016D2#4#0_all.png,c6c43823373e393e,128,128,textures/nes_font_static/gMsgChar37Digit7Tex.png,c6c43823373e393e,128,128,0
THE LEGEND OF ZELDA#8D922A60#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#8D922A60#3#1_all.png,809e3b6a1c5a7f85,256,512,scenes/shared/spot02_scene/spot02_room_1Tex_01D790.png,809e3b6a1c5a7f85,256,512,0
THE LEGEND OF ZELDA#23A89A8D#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#23A89A8D#0#3_all.png,c08e6e673d6c6c64,256,256,textures/icon_item_static/gItemIconShieldHylianTex.png,c09e6e673d686c64,256,256,2
THE LEGEND OF ZELDA#526E240D#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#526E240D#0#2_all.png,9a0b66bea58f04f2,512,256,scenes/shared/bowling_scene/bowling_sceneTex_00DB20.png,9a0b66bea58f04f2,512,256,0
THE LEGEND OF ZELDA#47A2867F#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#47A2867F#0#2_all.png,a897c4f2d92fe221,128,128,scenes/shared/spot20_scene/spot20_sceneTex_00BBE0.png,a897c4f2d92fe221,256,128,0
THE LEGEND OF ZELDA#3B591C8A#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#3B591C8A#3#1_all.png,ddd833a438ac5ba4,256,256,scenes/shared/spot02_scene/spot02_room_1Tex_01C290.png,dcd833a4b82cfb14,256,256,8
THE LEGEND OF ZELDA#DBF9D30C#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#DBF9D30C#3#0_all.png,91396dc6872e9669,1024,128,textures/map_name_static/gLonLonRanchPointNameENGTex.png,91396dc6872e9669,1024,128,0
THE LEGEND OF ZELDA#865ADD40#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#865ADD40#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#730C5D66#2#1#8FB668DC_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#730C5D66#2#1#8FB668DC_ciByRGBA.png,c1f10f939a97458d,128,64,objects/object_link_child/gLinkChildBeltClaspTex.png,c1f10f939a97458d,128,64,0
THE LEGEND OF ZELDA#A1857143#2#1#BD08175A_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#A1857143#2#1#BD08175A_ciByRGBA.png,eadac44e91bcb4c4,128,128,objects/object_xc/object_xcTex_0060C0.png,eadac44e91bcb4c4,128,128,0
THE LEGEND OF ZELDA#67654FA8#4#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#67654FA8#4#1_all.png,ddf5a1fcc88194d0,256,256,objects/gameplay_dangeon_keep/gameplay_dangeon_keepTex_007CA0.png,ddf5a1fcc88194d0,256,256,0
THE LEGEND OF ZELDA#F9C5E4B6#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#F9C5E4B6#0#2_all.png,91d06e32c96db2b6,64,64,objects/object_gndd/gYoungGanondorfHairFringeTex.png,91d06e32c96db2b6,64,64,0
THE LEGEND OF ZELDA#CDCEB4B4#0#3_all.png,/wip/glideout/THE LEGEND OF ZELDA#CDCEB4B4#0#3_all.png,cb963cc1673c6863,256,256,textures/icon_item_static/gItemIconBootsKokiriTex.png,cb963cc1673c6863,256,256,0
THE LEGEND OF ZELDA#88308686#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#88308686#0#2_all.png,918466dae570b53e,256,512,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,918466dae570b53e,256,512,0
THE LEGEND OF ZELDA#D93106A9#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#D93106A9#0#2_all.png,d18466dae570b43e,256,512,overlays/ovl_Boss_Dodongo/sLavaFloorRockTex.png,d18466dae570b43e,256,512,0
THE LEGEND OF ZELDA#DDC23184#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#DDC23184#3#1_all.png,935beaec3525c431,640,256,textures/icon_item_static/gPauseQuestStatus13Tex.png,935beaec3525c431,640,256,0
THE LEGEND OF ZELDA#AF9F3640#2#1#B6B26D09_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#AF9F3640#2#1#B6B26D09_ciByRGBA.png,ccbd96bc8681b8c6,256,256,scenes/mq/Bmori1_scene/Bmori1_room_14Tex_003560.png,ccbdb4bc8681b8c6,256,256,2
THE LEGEND OF ZELDA#F705ACFB#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#F705ACFB#0#2_all.png,d50c6ec33a62b6a5,256,512,objects/object_mizu_objects/object_mizu_objects_Tex_0035C0.png,d50c6ec33a62b6a5,256,512,0
THE LEGEND OF ZELDA#1B6FB31B#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#1B6FB31B#4#0_all.png,c07af02eb8e137e1,1024,256,scenes/shared/hakaana_ouke_scene/hakaana_ouke_room_2Tex_002778.png,c07af02eb8e137e1,1024,256,0
THE LEGEND OF ZELDA#CD8C1548#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#CD8C1548#0#2_all.png,95c9581b6d78adc1,256,512,scenes/shared/hairal_niwa_scene/hairal_niwa_sceneTex_009B90.png,95c9581b6d78adc1,256,512,0
THE LEGEND OF ZELDA#8A4F75C8#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#8A4F75C8#4#0_all.png,b24db2b649b2b649,384,340,textures/map_i_static/gShadowTempleRoom0MinimapTex.png,b24db2324db236cd,384,340,6
THE LEGEND OF ZELDA#8BEFA07A#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#8BEFA07A#4#0_all.png,d9f1dcd8781c5826,512,256,scenes/shared/spot17_scene/spot17_room_1Tex_011658.png,d9f1dcd8781c5826,512,256,0
THE LEGEND OF ZELDA#B6D8DA87#2#1#A6B51805_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#B6D8DA87#2#1#A6B51805_ciByRGBA.png,b943432dac7bd289,256,512,scenes/mq/ydan_scene/ydan_room_3Tex_00C0C0.png,b943432dac7bd289,256,512,0
THE LEGEND OF ZELDA#8E8B950E#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#8E8B950E#0#2_all.png,b6914936cb0db333,512,256,scenes/shared/gerudoway_scene/gerudoway_room_1Tex_004710.png,b6914936cb0db333,512,256,0
THE LEGEND OF ZELDA#8C3E431F#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#8C3E431F#0#2_all.png,ffd48885c19195d6,128,128,scenes/shared/spot06_scene/spot06_sceneTex_00F4B8.png,ffd48885c19195d6,128,128,0
THE LEGEND OF ZELDA#31374CD9#2#1#045EE0C6_ciByRGBA.png,/wip/glideout/THE LEGEND OF ZELDA#31374CD9#2#1#045EE0C6_ciByRGBA.png,ea12d22b8dd4f25c,256,256,scenes/mq/ddan_scene/ddan_room_12Tex_008380.png,ea12d22b8dd4f25c,256,256,0
THE LEGEND OF ZELDA#47F0FC8D#3#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#47F0FC8D#3#0_all.png,c7cc3c9393388667,1024,128,textures/item_name_static/gKokiriSwordItemNameENGTex.png,c7cc3c9393388667,1024,128,0
THE LEGEND OF ZELDA#66203358#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#66203358#0#2_all.png,f391b4e48413ca7e,128,128,scenes/mq/HIDAN_scene/HIDAN_room_25Tex_005AD8.png,f391b4e48413ca7e,128,128,0
THE LEGEND OF ZELDA#03117DE4#0#2_all.png,/wip/glideout/THE LEGEND OF ZELDA#03117DE4#0#2_all.png,d2705250d6d6d6d6,128,512,scenes/shared/spot01_scene/spot01_sceneTex_013B50.png,d2705252d2d6d6d6,128,512,2
THE LEGEND OF ZELDA#31E23DC5#4#0_all.png,/wip/glideout/THE LEGEND OF ZELDA#31E23DC5#4#0_all.png,c1f1380e0f3f0f0f,128,128,textures/nes_font_static/gMsgChar56LatinCapitalLetterVTex.png,c1f1380e0f3f0f0f,128,128,0
THE LEGEND OF ZELDA#FEC584BB#3#1_all.png,/wip/glideout/THE LEGEND OF ZELDA#FEC584BB#3#1_all.png,e53316cc59a57623,1152,192,textures/g_pn_09/gInsideGanonsCastleTitleCardENGTex.png,e53316cc59a57623,1152,192,0
